long,lat,neighborhood,wths_increase
-87.91597574,42.43732257,9326100,$72.17
-87.91531458,42.43733345,9326100,$73.12
-87.91462345,42.43738224,9326100,$72.00
-87.9140504,42.43739009,9300010,$0.01
-87.92044589,42.43631508,9326100,$84.62
-87.91979137,42.43647835,9326100,$75.06
-87.91930641,42.43648178,9326100,$77.37
-87.91878043,42.43641496,9326100,$78.83
-87.91815008,42.43634099,9326100,$71.12
-87.91744999,42.43631053,9326100,$73.21
-87.91676458,42.43632675,9326100,$73.81
-87.91574671,42.43649651,9300010,$0.01
-87.91442102,42.43700113,9300010,$0.01
-87.90576342,42.43808974,9323100,$210.13
-87.90576753,42.4374836,9323100,$210.13
-87.9051215,42.43687925,9323100,$459.46
-87.90606484,42.43643765,9318100,$56.47
-87.9054232,42.43938253,9326250,$93.79
-87.90450078,42.43937726,9326250,$93.79
-87.90713944,42.43931041,9326250,$94.79
-87.9063501,42.43939972,9326250,$93.78
-87.90716987,42.43875757,9326250,$96.84
-87.90646766,42.43863626,9326250,$97.85
-87.90556123,42.43869475,9326250,$114.84
-87.90454992,42.43868897,9326250,$114.84
-87.90785735,42.44109304,9326200,$110.51
-87.90694321,42.44100187,9326200,$105.92
-87.9057081,42.44105618,9326200,$105.34
-87.90842341,42.4405191,9326200,$135.62
-87.90780665,42.43994213,9326200,$95.27
-87.90668082,42.44000798,9326200,$135.39
-87.90568879,42.43997001,9326200,$104.44
-87.9047973,42.44005922,9326200,$107.06
-87.90438116,42.44065518,9326200,$13.57
-87.91287076,42.44091905,9326010,$180.86
-87.91193608,42.44107487,9326010,$92.52
-87.91122529,42.44117525,9326010,$78.41
-87.91047163,42.44280009,9326010,$170.15
-87.91321851,42.44190807,9326010,$76.84
-87.91272179,42.44187512,9326010,$72.10
-87.91222949,42.44187238,9326010,$72.14
-87.91172803,42.44186886,9326010,$74.49
-87.91116203,42.44180687,9326010,$80.76
-87.90903859,42.44081309,9326010,$93.30
-87.91284652,42.43993736,9326010,$123.90
-87.91198576,42.44004798,9326010,$79.19
-87.91148013,42.44013708,9326010,$83.94
-87.91009566,42.44010392,9326010,$193.41
-87.91304719,42.43935412,9326010,$96.44
-87.9118945,42.43942924,9326010,$84.68
-87.91097831,42.43936561,9326010,$69.78
-87.91024337,42.43935639,9326010,$72.14
-87.90927433,42.43928573,9326010,$145.84
-87.90834813,42.43918208,9326010,$150.54
-87.91291992,42.43857953,9326010,$129.37
-87.9128321,42.43805917,9326010,$94.87
-87.91203908,42.43870888,9326010,$105.85
-87.91107789,42.438669,9326010,$116.83
-87.91002474,42.43859632,9326010,$81.53
-87.91313928,42.43744262,9326010,$86.25
-87.91246417,42.43750854,9326010,$79.98
-87.9112251,42.43810054,9326010,$162.83
-87.91307109,42.43663124,9326010,$98.01
-87.91263972,42.43621629,9326010,$107.42
-87.91148354,42.43703896,9326010,$98.04
-87.91056564,42.43632651,9326010,$211.18
-87.91035759,42.43757001,9326010,$142.70
-87.90926685,42.43810843,9326010,$103.50
-87.90969991,42.43732781,9326010,$102.33
-87.90919087,42.43678617,9326010,$108.83
-87.90806826,42.43880376,9326010,$107.42
-87.90798891,42.43834104,9326010,$89.39
-87.90800343,42.43784029,9326010,$93.30
-87.90810279,42.43678998,9326010,$106.37
-87.90961355,42.44187693,9326010,$197.06
-87.90984539,42.44112284,9326010,$163.87
-87.91979611,42.4342206,9300001,$0.00
-87.91630106,42.43406713,9300001,$0.00
-87.92221607,42.43377616,9300004,$0.55
-87.92221855,42.43287571,9300004,$0.62
-87.92213725,42.43154157,9318100,$703.36
-87.91982058,42.43055901,9326430,$443.86
-87.91817441,42.43085992,9326430,$404.51
-87.91729531,42.43052461,9326430,$498.27
-87.91652811,42.43052067,9326430,$407.30
-87.91652811,42.43052067,9326430,$407.30
-87.91481141,42.43074903,9300001,$0.00
-87.92192398,42.42987371,9326430,$214.84
-87.91589919,42.42970051,9326430,$241.12
-87.91541027,42.42969819,9326430,$263.65
-87.92290138,42.42943258,9326300,$210.67
-87.92259581,42.42943095,9326300,$208.16
-87.92139944,42.42910764,9326300,$39.18
-87.92112165,42.42910616,9326300,$99.39
-87.91871686,42.42903576,9326300,$170.17
-87.9222159,42.43462501,9300001,$0.00
-87.91796281,42.42942144,9326430,$330.84
-87.9230229,42.43563138,9326100,$87.34
-87.9225797,42.43532638,9326100,$83.63
-87.92174306,42.43532364,9326100,$77.98
-87.9213403,42.43570743,9326100,$43.00
-87.922131,42.43595542,9300010,$0.01
-87.91239373,42.43189878,9326430,$385.24
-87.91240003,42.43098882,9326430,$544.53
-87.91240361,42.43008457,9318100,$49.09
-87.91240361,42.43008457,9318100,$49.09
-87.90821563,42.42965548,9326430,$160.99
-87.90727444,42.42965485,9326430,$108.59
-87.91065175,42.42966756,9300004,$4.08
-87.90942879,42.42966141,9318100,$86.70
-87.9066634,42.42964746,9326430,$80.20
-87.91321504,42.43562415,9326400,$262.73
-87.91263903,42.43562233,9326400,$272.81
-87.91206302,42.43562051,9326400,$288.18
-87.91151,42.43563761,9326400,$360.40
-87.91093207,42.43561367,9326400,$78.93
-87.91033013,42.43561105,9326400,$79.45
-87.90938013,42.4355813,9326000,$0.00
-87.9109526,42.43465624,9326400,$356.55
-87.91038215,42.43465433,9326400,$440.13
-87.9098117,42.43465242,9326400,$80.24
-87.90914133,42.43461464,9326400,$365.55
-87.91245998,42.43371725,9326400,$312.32
-87.91198843,42.43374563,9326400,$397.30
-87.91148951,42.43376184,9326400,$338.09
-87.91101069,42.4337962,9326400,$287.13
-87.91054766,42.43379465,9326400,$74.49
-87.91008464,42.4337931,9326400,$61.80
-87.90958887,42.43386707,9326400,$362.07
-87.90908015,42.43370367,9326400,$383.58
-87.91324494,42.43270937,9326400,$325.67
-87.91267395,42.43271514,9326400,$45.07
-87.91210667,42.43274355,9326400,$337.57
-87.9115728,42.43276578,9326400,$75.27
-87.91105379,42.43276735,9326400,$75.27
-87.91054294,42.43276564,9326400,$335.78
-87.91004289,42.43276396,9326400,$302.09
-87.90951674,42.43267166,9326400,$359.58
-87.90906508,42.43286975,9326400,$4.00
-87.91309989,42.43370414,9326400,$101.02
-87.91328384,42.43462793,9326400,$75.11
-87.91191697,42.43462661,9326400,$269.09
-87.91146734,42.43460185,9326400,$401.19
-87.9126004,42.43462727,9326400,$100.89
-87.90854069,42.43549346,9326420,$75.68
-87.90805914,42.43549135,9326420,$331.82
-87.90757759,42.43548923,9326420,$346.05
-87.90709603,42.43548712,9326420,$46.59
-87.90661448,42.435485,9326420,$344.10
-87.90613293,42.43548288,9326420,$357.44
-87.90565138,42.43548076,9326420,$381.07
-87.90516982,42.43547864,9326420,$232.42
-87.90447826,42.43572003,9326420,$77.78
-87.90448356,42.43523628,9326420,$536.89
-87.90854795,42.43430517,9326420,$307.78
-87.9080664,42.43430355,9326420,$256.16
-87.90758486,42.43430192,9326420,$98.69
-87.90709872,42.43429893,9326420,$344.59
-87.90782483,42.43358929,9326420,$342.70
-87.90782703,42.43323258,9326420,$290.14
-87.90782922,42.43287587,9326420,$334.93
-87.90783141,42.43251916,9326420,$374.05
-87.91100534,42.4319378,9326420,$406.01
-87.91051458,42.43193603,9326420,$354.60
-87.91002564,42.43193439,9326420,$273.43
-87.90953671,42.43193275,9326420,$469.87
-87.90904777,42.43193111,9326420,$233.38
-87.90855883,42.43192946,9326420,$340.92
-87.90806989,42.43192781,9326420,$275.38
-87.90758096,42.43192616,9326420,$365.69
-87.9071024,42.43192595,9326420,$301.15
-87.905887,42.43465249,9326420,$341.14
-87.90589157,42.43429621,9326420,$267.95
-87.90589429,42.4339395,9326420,$270.58
-87.905897,42.43358279,9326420,$274.74
-87.90589971,42.43322608,9326420,$383.04
-87.90590243,42.43286937,9326420,$400.04
-87.90590514,42.43251266,9326420,$260.15
-87.90639781,42.43192383,9326420,$301.86
-87.90590812,42.4319205,9326420,$257.05
-87.90541919,42.43191884,9326420,$315.19
-87.90459624,42.43464794,9326420,$388.11
-87.90459761,42.43429179,9326420,$78.38
-87.90460084,42.43393508,9326420,$281.56
-87.90460406,42.43357837,9326420,$304.65
-87.90460729,42.43322167,9326420,$244.55
-87.90461052,42.43286496,9326420,$240.18
-87.90461375,42.43250825,9326420,$223.94
-87.90461722,42.4321241,9326420,$399.85
-87.90462254,42.4317109,9326420,$433.89
-87.91101089,42.43094552,9326420,$474.00
-87.91052064,42.43094376,9326420,$377.45
-87.91003171,42.43094212,9326420,$228.99
-87.90954278,42.43094048,9326420,$262.96
-87.90905385,42.43093883,9326420,$250.22
-87.90856492,42.43093719,9326420,$209.30
-87.908076,42.43093554,9326420,$76.11
-87.90758707,42.43093389,9326420,$387.63
-87.90709814,42.43093224,9326420,$261.09
-87.90660921,42.43093058,9326420,$355.15
-87.90612028,42.43092892,9326420,$76.94
-87.90563135,42.43092726,9326420,$326.36
-87.90514242,42.4309256,9326420,$271.28
-87.90448524,42.43114834,9326420,$231.20
-87.90448666,42.43073526,9326420,$256.16
-87.90462289,42.43009838,9326430,$109.25
-87.90608645,42.42966342,9326430,$124.41
-87.90547531,42.42966022,9326430,$127.54
-87.90466262,42.42928541,9326430,$106.14
-87.91311074,42.42925507,9326430,$84.68
-87.91198801,42.42924514,9326430,$140.09
-87.93645907,42.43940645,9300001,$0.00
-87.94264725,42.44281372,9327010,$192.42
-87.94221389,42.44255028,9327010,$155.37
-87.94227769,42.44188035,9327010,$101.54
-87.94199235,42.44133306,9327010,$98.64
-87.94172263,42.44078675,9327010,$110.24
-87.94093421,42.44311671,9327010,$126.67
-87.940865,42.44266925,9327010,$118.45
-87.94036776,42.44222154,9327010,$104.44
-87.94142083,42.442246,9327010,$116.04
-87.94143081,42.44166108,9327010,$99.60
-87.94054203,42.44150776,9327010,$130.55
-87.94099901,42.44102933,9327010,$96.70
-87.93917132,42.44265587,9327010,$140.59
-87.93914633,42.44098949,9327010,$148.78
-87.94036829,42.44035416,9327010,$113.30
-87.94102686,42.44000446,9327010,$175.31
-87.93988741,42.43982408,9327010,$134.98
-87.93925002,42.439529,9327010,$167.32
-87.9391134,42.43899647,9327010,$107.06
-87.93897692,42.4384866,9327010,$103.56
-87.93897134,42.43780122,9327010,$131.54
-87.94271809,42.44059318,9327010,$160.10
-87.94214071,42.43940826,9327010,$130.26
-87.94095682,42.43888389,9327010,$122.81
-87.94059032,42.43838865,9327010,$168.99
-87.94096516,42.43791302,9327010,$141.52
-87.94258207,42.43854013,9327010,$235.31
-87.94247973,42.43757457,9327010,$164.63
-87.94238114,42.43681269,9327010,$142.39
-87.94161486,42.43666464,9327010,$145.74
-87.94060706,42.43673695,9327010,$7.02
-87.93925786,42.43688909,9327010,$152.10
-87.93808641,42.44342841,9300001,$0.00
-87.92577558,42.43970171,9300001,$0.00
-87.93719447,42.43561355,9300006,$0.00
-87.93549882,42.43351311,9300001,$0.00
-87.93369179,42.43543362,9300001,$0.00
-87.93944184,42.43247323,9300004,$0.43
-87.93463748,42.43024725,9300001,$0.00
-87.93943283,42.43219905,9321300,$44.09
-87.93943015,42.43137943,9300004,$3.87
-87.94100642,42.43403152,9332118,$160.65
-87.93972859,42.43580283,9318100,$87.19
-87.93973784,42.43497799,9321300,$215.32
-87.93973784,42.43497799,9321300,$215.32
-87.94180465,42.43082762,9301000,$718.12
-87.93734241,42.43021565,9301000,"$3,368.06"
-87.93734241,42.43021565,9301000,"$3,368.06"
-87.93734241,42.43021565,9301000,"$3,368.06"
-87.93734241,42.43021565,9301000,"$3,368.06"
-87.93734241,42.43021565,9301000,"$3,368.06"
-87.93954046,42.43004877,9301000,"$1,000.34"
-87.93909106,42.42927491,9301000,$239.46
-87.93099353,42.43428987,9300001,$0.00
-87.92578379,42.43428495,9300001,$0.00
-87.92809169,42.43114444,9301000,$299.89
-87.92770353,42.42961265,9399999,$0.00
-87.92770353,42.42961265,9399999,$0.00
-87.92770353,42.42961265,9399999,$0.00
-87.92781192,42.42912317,9326300,$199.36
-87.92758527,42.42925762,9399999,$0.00
-87.92755968,42.42906119,9326300,$81.65
-87.92755968,42.42906119,9326300,$81.65
-87.92755968,42.42906119,9326300,$81.65
-87.92715891,42.42912629,9326300,$92.49
-87.92703669,42.42912522,9326300,$125.85
-87.92688299,42.42912388,9326300,$13.88
-87.92652754,42.42912075,9326300,$162.86
-87.92494702,42.42911033,9326300,$146.55
-87.92455432,42.42910348,9399999,$0.00
-87.92770666,42.42933278,9399999,$0.00
-87.93109846,42.4305513,9301000,$714.45
-87.93109846,42.4305513,9301000,$714.45
-87.93109846,42.4305513,9301000,$714.45
-87.93109846,42.4305513,9301000,$714.45
-87.93109846,42.4305513,9301000,$714.45
-87.93109846,42.4305513,9301000,$714.45
-87.93109846,42.4305513,9301000,$714.45
-87.93109846,42.4305513,9301000,$714.45
-87.93109846,42.4305513,9301000,$714.45
-87.92414147,42.43078785,9399999,$0.00
-87.93004856,42.43213948,9301000,$110.02
-87.92498475,42.43062461,9399999,$0.00
-87.92673998,42.42932432,9326000,$0.00
-87.92745199,42.43150787,9326000,$0.00
-87.92769923,42.42995092,9300007,$0.00
-87.92625546,42.42911831,9326300,$0.00
-87.92609487,42.43072246,9399999,$0.00
-87.9267343,42.42979128,9399999,$0.00
-87.96013676,42.44318491,9300004,$6.29
-87.95955894,42.43943804,9300004,$46.88
-87.95373274,42.44288711,9321200,$641.93
-87.95428636,42.44039947,9321200,$234.53
-87.9542182,42.43890727,9318100,$240.72
-87.95413829,42.43805928,9321200,$566.35
-87.95401557,42.43701659,9321200,$496.30
-87.95436242,42.44175948,9318100,$476.99
-87.95432083,42.44109124,9321200,$247.06
-87.95404904,42.43963637,9321200,$635.50
-87.95457234,42.43994995,9301000,$76.28
-87.9560015,42.44266513,9318100,$43.24
-87.95499704,42.44268099,9318100,$43.38
-87.95024504,42.44255,9399999,$0.00
-87.94896539,42.44093402,9321200,$195.80
-87.94826786,42.43967651,9321200,$349.24
-87.9515062,42.43870094,9321200,$558.65
-87.9515062,42.43870094,9321200,$558.65
-87.94910796,42.43858772,9321200,$474.24
-87.94721016,42.43789685,9321200,$190.87
-87.95026804,42.43769862,9321200,$374.87
-87.94710033,42.43713194,9321200,$223.28
-87.9500983,42.43681622,9321200,$610.27
-87.94710144,42.43657449,9321200,$382.16
-87.94442219,42.43687948,9318100,$50.55
-87.94541046,42.43643367,9321200,$214.02
-87.9520929,42.4408595,9321200,$630.09
-87.95155585,42.43997035,9321200,$656.02
-87.94995009,42.43959595,9321200,$436.29
-87.94465118,42.43796489,9318100,$613.32
-87.94465118,42.43796489,9318100,$613.32
-87.94465118,42.43796489,9318100,$613.32
-87.94622341,42.44164714,9327010,$106.37
-87.94560478,42.44194307,9327010,$104.44
-87.94510633,42.44182308,9327010,$96.70
-87.94456315,42.44182924,9327010,$96.70
-87.94396515,42.44184461,9327010,$96.70
-87.94334646,42.44160922,9327010,$107.34
-87.94606047,42.44108501,9327010,$96.70
-87.94528365,42.4411551,9327010,$96.70
-87.94433877,42.44125702,9327010,$96.70
-87.94357788,42.44021031,9327010,$95.13
-87.94401614,42.44081653,9327010,$95.62
-87.94468074,42.44068344,9327010,$106.37
-87.9447743,42.44021098,9327010,$138.29
-87.94592935,42.44035941,9327010,$111.18
-87.94614856,42.43982424,9327010,$94.55
-87.94522377,42.4397397,9327010,$82.46
-87.94446866,42.43934034,9327010,$99.06
-87.9446567,42.43881455,9327010,$109.16
-87.94581682,42.43878316,9327010,$60.31
-87.94659325,42.43888723,9327010,$118.22
-87.94718413,42.44248155,9326000,$0.00
-87.94623654,42.44288176,9327010,$87.00
-87.94573206,42.44300846,9327010,$107.77
-87.94511489,42.44298128,9327010,$123.34
-87.94454443,42.44292188,9327010,$120.88
-87.94398408,42.44290905,9327010,$137.32
-87.94331212,42.44293062,9327010,$174.07
-87.94728715,42.44109129,9327010,$111.25
-87.94726132,42.44055338,9327010,$120.88
-87.94739324,42.44004172,9327010,$98.43
-87.9474568,42.43936089,9327010,$126.09
-87.94770055,42.43864666,9321200,$0.89
-87.95894164,42.43337667,9300004,$29.94
-87.9535478,42.43544367,9321200,$438.85
-87.95611425,42.43059814,9300118,$27.86
-87.95250039,42.43107236,9321200,$0.00
-87.95181766,42.42994575,9333100,$484.54
-87.94969995,42.43132305,9321200,$334.13
-87.94855029,42.43089219,9321200,$812.21
-87.94711493,42.43585123,9321200,$277.13
-87.94713577,42.43525433,9321200,$48.99
-87.94715075,42.43496813,9321200,$175.26
-87.94716247,42.43474438,9321200,$162.53
-87.94677788,42.43444228,9321200,$91.49
-87.94721361,42.43187949,9318100,$236.82
-87.94704931,42.43065878,9318100,$311.91
-87.94464546,42.4338846,9321200,$425.03
-87.94467399,42.43309383,9300004,$0.82
-87.94730407,42.43416244,9321200,$102.56
-87.94755735,42.43327857,9321200,$248.69
-87.94688717,42.43329597,9321200,$68.22
-87.95200136,42.43636145,9321200,$188.26
-87.94455525,42.43592067,9318100,$47.52
-87.95168282,42.43558891,9300004,$2.90
-87.94394343,42.43501408,9300004,$0.61
-87.9450026,42.43474728,9318100,$458.68
-87.94574488,42.43487509,9321200,$156.66
-87.94935396,42.43455274,9300004,$17.86
-87.95155808,42.43433729,9321200,$425.60
-87.95155808,42.43433729,9321200,$425.60
-87.9469945,42.42962897,9321200,$0.00
-87.94448261,42.43095479,9300004,$3.39
-87.97742016,42.43663109,9318100,"$2,559.34"
-87.97742016,42.43663109,9318100,"$2,559.34"
-87.97742016,42.43663109,9318100,"$2,559.34"
-87.97742016,42.43663109,9318100,"$2,559.34"
-87.97742016,42.43663109,9318100,"$2,559.34"
-87.97742016,42.43663109,9318100,"$2,559.34"
-87.97742016,42.43663109,9318100,"$2,559.34"
-87.97742016,42.43663109,9318100,"$2,559.34"
-87.97742016,42.43663109,9318100,"$2,559.34"
-87.97742016,42.43663109,9318100,"$2,559.34"
-87.97742016,42.43663109,9318100,"$2,559.34"
-87.97742016,42.43663109,9318100,"$2,559.34"
-87.96933076,42.44013955,9318100,$370.34
-87.96818237,42.43773751,9300004,$1.48
-87.99265434,42.44367054,9300004,$1.81
-87.98717304,42.44045167,9300004,$48.85
-87.98539515,42.43966012,9318100,$73.86
-87.98830752,42.43677233,9300004,$0.23
-87.99458064,42.43374123,9300004,$6.77
-87.99423041,42.43097817,9300004,$24.48
-87.98710681,42.43314384,9318100,$304.18
-87.99404389,42.42691514,9333200,$725.99
-88.00336838,42.42600572,9331100,$81.24
-88.00337109,42.42577557,9331100,$135.10
-88.00337113,42.42557217,9331100,$163.04
-88.00337342,42.4253801,9331100,$143.78
-88.00293934,42.42580357,9331100,$39.56
-88.00265392,42.42584734,9331100,$17.63
-88.00297504,42.42541397,9331100,$91.10
-88.00265837,42.42540457,9331100,$106.74
-88.00228101,42.4256577,9331100,$69.81
-87.99541734,42.42517415,9399999,$0.00
-87.99337835,42.42484324,9399999,$0.00
-88.0034299,42.42478611,9331100,$236.43
-88.00343363,42.4243699,9331100,$108.06
-88.00308796,42.4244778,9331100,$25.47
-88.00234203,42.4246326,9331100,$194.35
-88.0034276,42.42385082,9331100,$119.30
-88.00292706,42.42309036,9331100,$103.95
-88.00191898,42.42564663,9300004,$0.62
-88.00287283,42.42473416,9331100,$52.17
-88.00053616,42.42559953,9300004,$5.37
-87.99774192,42.42547129,9318100,$109.53
-88.00335124,42.42616274,9331100,$0.00
-87.99970766,42.42453679,9300004,$5.32
-87.99223449,42.42271878,9300004,$0.01
-88.00350001,42.42267323,9331100,$98.24
-88.00350159,42.42251982,9331100,$10.29
-87.99460582,42.42865111,9300004,$3.20
-87.99342053,42.42905701,9333200,$886.94
-88.00228521,42.42399651,9318100,$248.99
-87.99859261,42.42322258,9300004,$22.14
-87.9968314,42.4244026,9300004,$0.03
-87.99418495,42.42321709,9399999,$0.00
-88.00336965,42.42664023,9331100,$195.43
-88.00335116,42.4263457,9331100,$144.90
-87.99081526,42.42249544,9300004,$0.26
-87.98711882,42.42604028,9300118,$137.36
-87.99134336,42.42258169,9300004,$0.30
-88.0034283,42.42227351,9331100,$172.60
-87.99792279,42.41873196,9318100,"$1,068.93"
-87.99792279,42.41873196,9318100,"$1,068.93"
-87.98696477,42.41880176,9300004,$62.13
-87.99127664,42.41663031,9300004,$5.98
-87.97776606,42.42767538,9300004,$63.52
-87.97330447,42.42652025,9318100,$255.22
-87.97623931,42.42404196,9300004,$14.34
-87.97383278,42.42530088,9333200,$179.62
-87.97951806,42.42436405,9300004,$20.74
-87.9811495,42.42319046,9318100,$200.68
-87.97389172,42.42357918,9333200,$821.42
-87.96680805,42.42861034,9300004,$3.35
-87.96756074,42.42544574,9318100,$273.68
-87.98233285,42.42173552,9300004,$0.17
-87.97813736,42.42022835,9300118,$136.96
-87.97446105,42.42163438,9333200,$331.60
-87.97336421,42.42159506,9318100,$254.38
-87.98234843,42.41996327,9300004,$0.14
-87.97447745,42.42081162,9333200,$79.61
-87.97394561,42.41994529,9333100,$395.02
-87.97756558,42.41671906,9300004,$12.13
-87.96704979,42.42113192,9318100,$166.92
-87.96464606,42.42018862,9300004,$29.02
-87.97010631,42.41890631,9301000,$563.89
-87.97010631,42.41890631,9301000,$563.89
-87.96709143,42.41931456,9300004,$1.97
-87.97132458,42.41801293,9333200,$304.83
-87.96668719,42.41669763,9300004,$13.56
-87.97138284,42.41565584,9300118,$56.37
-87.96896263,42.41497011,9300004,$0.12
-87.97002592,42.42070701,9318100,$332.39
